"logFC.trtDF" "logFC.trtDL" "logFC.trtDS" "logCPM" "LR" "PValue" "FDR"
"oases3_k25_Locus_24610_Transcript_1_1" -2.61580199832618 -5.65607555197071 -2.43807288533812 4.0914798168675 22.1760797516029 5.99531337851856e-05 0.00289297536224225
"oases6_k37_Locus_38908_Transcript_1_1" 8.36932351212917 0 3.98719593373376 1.87872089180616 22.1685051113849 6.01711684179776e-05 0.00289968102416884
"oases3_k31_Locus_16202_Transcript_2_1" 4.01179792878132 0.63728529638719 -0.396812958143878 3.24831153664339 22.1289959267596 6.13213041398668e-05 0.00295122859149782
"oases3_CL38Contig5_1" -1.78983613762792 -5.33545977449496 -2.82686992166997 3.5750039895482 22.1226013190822 6.15095032178075e-05 0.00295331763544471
"oases2_k25_Locus_6072_Transcript_1_1" -2.69796378410234 -8.37032391512821 -2.84170427651776 2.23537880231776 22.1220494216363 6.15257730068377e-05 0.00295331763544471
"oases6_k25_Locus_33788_Transcript_1_1" 4.49226055110826 8.22468477005426 3.49054595141795 1.93669752943688 22.117466723774 6.166103541884e-05 0.00295594137505244
"oases6_k49_Locus_1809_Transcript_1_1" -2.23020360866542 -8.89614720035035 -2.93310180104394 2.76309685435337 22.1140768699658 6.17612805538025e-05 0.00295688177774099
"oases3_CL4364Contig1_1" -2.3642695053259 -4.41860817794534 -2.82901867412969 4.99215382052279 22.0982925997761 6.22301970048383e-05 0.00297203914724802
"oases6_CL3Contig3_2" -2.57849625544289 -4.22465452871983 -2.5205221063865 5.92989017252618 22.0963117827133 6.22892927039036e-05 0.00297203914724802
"oases3_CL789Contig1_1" -3.37363799101939 -5.86382531373322 -3.15525888159862 3.4428361688143 22.0952496986537 6.23210019424026e-05 0.00297203914724802
"oases6_k25_Locus_55998_Transcript_1_1" 7.22644789699768 3.94744656141067 0 1.21866653905708 22.0901626265058 6.24731030368323e-05 0.00297542351645422
"oases6_CL71Contig1_1" -2.42300201269151 -4.97536220386663 -2.59779756998824 4.70858910029138 22.0843771274837 6.26465362749118e-05 0.00297981378055751
"oases3_CL64Contig7_1" -2.39459616831077 -4.51192425783008 -2.80267872098901 4.63412622371115 22.0762397913719 6.2891283118305e-05 0.00298758034429741
"oases2_k49_Locus_3508_Transcript_1_1" -2.56625871793352 -8.75035730561204 -2.1730606298369 2.68994929012888 22.0655271246764 6.32149412629593e-05 0.00299907055748578
"oases2_k43_Locus_1667_Transcript_2_1" -2.55981270123171 -7.714209669866 -3.97697687127002 1.59254628874911 22.0537780347751 6.35718206789167e-05 0.00301210514180609
"oases2_k25_Locus_37364_Transcript_6_1" 1.99620443874694 -1.86737356292634 -4.74340702137095 1.02672880359893 22.0344916306414 6.41620031773435e-05 0.00303254314072095
"oases3_k25_Locus_19862_Transcript_3_1" 2.83111961149658 6.14044904895613 4.71066160684859 6.83897430663758 22.0342784658934 6.41685566274768e-05 0.00303254314072095
"oases6_k31_Locus_55885_Transcript_8_1" 6.25059389672617 3.08480006028138 0.0784678492416464 2.85894308704341 22.0121392224287 6.48528402008937e-05 0.00305678876494608
"oases3_k31_Locus_28031_Transcript_6_1" 2.00231501557971 -6.55912367753941 -1.03034247691061 2.49001434877119 22.0105540334069 6.49021134554312e-05 0.00305678876494608
"oases6_k31_Locus_12725_Transcript_4_1" -3.78888052149262 -3.43826001994729 0.467131902485842 9.89717288149407 22.0096043347937 6.49316512936765e-05 0.00305678876494608
"oases2_k31_Locus_4765_Transcript_3_2" 4.69634016398009 6.22232147337137 5.03101429937382 5.15572562583679 22.0044662715341 6.50916893962073e-05 0.00306039426311168
"oases3_CL393Contig2_1" -3.00305169707824 -5.68182309941599 -2.73075989055977 3.29868507652298 21.9988706847603 6.52664252519097e-05 0.0030646806827955
"oases3_CL5714Contig1_2" -3.05126122588553 -4.5033645952405 -2.17797350857115 5.76070682526573 21.9867281159437 6.56472154758377e-05 0.00307861935184833
"oases6_k25_Locus_55803_Transcript_1_1" 7.86322491777263 5.81115886721706 0 1.77694115786766 21.9581829512868 6.65511295789006e-05 0.00311702372292084
"oases3_k25_Locus_31079_Transcript_2_1" 4.12554646655964 -1.21889416186823 1.75444498312445 3.02368753114316 21.9528480063346 6.67214365143915e-05 0.00312101433838301
"oases3_CL130Contig3_1" -2.79286849599512 -4.53010434908843 -2.66315412817569 5.9108245130742 21.9271440535725 6.75480859211285e-05 0.00315565726749751
"oases2_CL18Contig4_1" -2.08806702889475 -4.39569265591714 -2.81494273197106 7.30416019967971 21.9201802582753 6.77737955376612e-05 0.00316217354167004
"oases3_CL17Contig19_1" -2.70143850145278 -7.05295260096928 -2.40807721268827 3.92736759191415 21.9162562455277 6.79013109096395e-05 0.00316409755398883
"oases3_k31_Locus_2171_Transcript_2_2" 1.87826694427996 -2.64014249472111 -2.39923659816206 2.85261390453248 21.9046366556133 6.82803063972609e-05 0.00317772040165831
"oases3_CL1174Contig1_1" -3.99594266915229 -4.16277864456794 -1.78388145753262 5.42436966164637 21.8810482204247 6.90561822274476e-05 0.00320975585656171
"oases3_CL10095Contig1_1" -3.50116633266639 -8.16513881669887 -2.13910440247033 2.08459485352736 21.8763697201519 6.92111089636868e-05 0.00321288480889277
"oases6_k25_Locus_53322_Transcript_1_1" 3.42626792376811 -3.78502002288721 -2.07524173660818 1.19824062198376 21.869570441674 6.94368818885689e-05 0.00321929047977179
"oases2_CL2Contig15_1" -1.84507068875457 -5.74566896644056 -2.62235509951299 4.00588716985624 21.8631843510597 6.9649602811267e-05 0.00322498599590741
"oases2_k43_Locus_5352_Transcript_1_1" -4.12363798891553 -8.59846734546433 -3.83089606052313 2.25222182930244 21.8598464225153 6.9761047539405e-05 0.00322498599590741
"oases6_CL9072Contig1_1" 6.45666332381767 0 0 0.553916531550734 21.8579768461406 6.9823545408079e-05 0.00322498599590741
"oases6_k49_Locus_336_Transcript_3_1" -3.6378457483815 -4.34620591292659 -2.62228176652522 9.16684788459379 21.8446767413375 7.02697658232704e-05 0.00324151336105257
"oases6_k37_Locus_47729_Transcript_2_1" 2.59437718246223 -5.30276609290262 -0.846782718629205 1.86148588107678 21.8288965125425 7.08028806737834e-05 0.00325610112056714
"oases3_k37_Locus_18637_Transcript_12_1" 5.0673861225779 5.19973269389704 2.89219399294775 4.71913554349397 21.8283519093768 7.0821351141356e-05 0.00325610112056714
"oases3_k25_Locus_52546_Transcript_2_1" 7.29118060566491 8.11326568010718 6.70859418167099 5.3224640485973 21.8274378517649 7.08523626158911e-05 0.00325610112056714
"oases6_CL4477Contig1_1" -2.89362978781224 -5.57402340760232 -2.5833414293052 3.21987844573822 21.8055791324155 7.15980121248598e-05 0.00328625018605129
"oases6_k25_Locus_46550_Transcript_4_1" 2.35574913839866 -5.50304194780835 -2.60749153646822 1.78676852544881 21.7985642902229 7.18389568016213e-05 0.00329318757848232
"oases3_CL133Contig3_1" -3.36882457135561 -4.87884254852128 -2.81078771934585 5.43193841938379 21.7889135547205 7.21717592062965e-05 0.00330431326513422
"oases3_k37_Locus_26646_Transcript_4_1" 0 6.59307981626865 3.4420592747717 0.652423715616405 21.783910398639 7.23448953838088e-05 0.00330791028654035
"oases2_CL2479Contig1_1" -2.47012832010852 -7.8075766176599 -4.95296909736446 1.65627199736712 21.7798393404558 7.24860811912203e-05 0.00330791028654035
"oases3_CL5Contig32_1" -3.35099044944104 -4.87773807328905 -2.48099240869258 4.57116919948819 21.7780792128759 7.25472080206801e-05 0.00330791028654035
"oases3_k37_Locus_14535_Transcript_5_1" -3.20852071770216 -8.85805301538129 -2.46644180148269 2.67488718178955 21.7762403281438 7.26111248238481e-05 0.00330791028654035
"oases6_k43_Locus_31273_Transcript_2_1" 2.64346044575613 -0.603248830671253 -0.253018241675317 5.0545497121125 21.7625333765469 7.30893280716588e-05 0.00332161206361925
"oases3_CL2220Contig1_1" -3.12469972899523 -5.48083129627346 -2.03822375343435 4.15700021369976 21.7624274236011 7.30930367120426e-05 0.00332161206361925
"oases2_k49_Locus_18465_Transcript_1_1" -2.49275316091776 -8.16589427181437 -3.14402260641399 2.92434699183273 21.7423533218728 7.37990774801808e-05 0.00334954649558251
"oases2_CL1233Contig1_1" 8.85776812809879 6.18717747830025 3.725743494903 5.02169639621723 21.7396958827141 7.38930519579426e-05 0.00334966612417012
"oases3_k37_Locus_32175_Transcript_6_1" 3.8897129609407 4.25167325521985 0.526337798267177 4.2906536769023 21.7333383326074 7.4118356674826e-05 0.00335573147448876
"oases3_k49_Locus_17951_Transcript_1_1" -3.06836173225511 -9.24207450819539 -3.42735296085751 2.94487459347744 21.729224274046 7.42645190170804e-05 0.00335720139681229
"oases3_k25_Locus_25691_Transcript_4_1" 4.96402533515654 2.96218257310069 -0.622395270288331 3.1357239113242 21.7272738953729 7.4333911439249e-05 0.00335720139681229
"oases3_CL9616Contig1_1" 5.23994359366616 6.23343962834237 5.24434834816757 7.00782713135346 21.7221099450847 7.45179513991986e-05 0.00336137371668242
"oases2_CL26Contig4_1" -3.37470373189232 -6.16756785865932 -2.9973243804648 2.81819737641219 21.7155960294926 7.47507507722143e-05 0.00336773253448331
"oases2_k49_Locus_3160_Transcript_1_1" -3.03552267737973 -5.48461060201326 -3.57206049435762 2.17065927933563 21.7121591498527 7.48738724489156e-05 0.00336914052063691
"oases6_k49_Locus_11679_Transcript_1_1" -3.45584927734169 -5.20380849107404 -2.44920773726271 4.01131192209238 21.7046576421075 7.51433061156051e-05 0.0033736783896825
"oases2_CL8Contig2_1" -2.54949391519624 -3.96767496182159 -2.76393825704882 9.16149438927708 21.7042296774439 7.5158706524435e-05 0.0033736783896825
"oases6_CL45Contig3_1" -3.44912174742409 -3.12606027027182 -2.22254035615093 5.25737834857272 21.6983324482711 7.53712401209877e-05 0.00337908250483739
"oases2_k49_Locus_49453_Transcript_1_1" 0 6.98748763150667 0 0.90651313007118 21.6926843649385 7.55753558237516e-05 0.00338040752190789
"oases6_CL10510Contig1_2" 4.52304910273395 1.55516855009144 -0.063050290027386 3.53545999632523 21.6924137611943 7.55851489642098e-05 0.00338040752190789
"oases3_k43_Locus_21916_Transcript_1_1" -4.6856119915517 -1.51107392322778 1.69124294571787 5.57361990987649 21.6695991687455 7.64153703150641e-05 0.00340950700582135
"oases6_CL14542Contig1_1" 3.58682731858927 0.600023372769077 0.707700225782974 4.47296130810277 21.6694248706091 7.6421747846785e-05 0.00340950700582135
"oases6_CL183Contig1_1" -2.99800227444657 -4.79028725533466 -2.2711927474319 3.48066538433769 21.6559249859108 7.69173199153545e-05 0.0034271264207438
"oases6_CL43Contig1_1" -1.51445076467352 -5.36008745646439 -2.31440203706654 4.15263040072483 21.6535841171049 7.70035767647285e-05 0.0034271264207438
"oases6_k43_Locus_45305_Transcript_5_1" 4.45942421274511 4.81651990075227 2.83822842948643 7.24959715759263 21.6303119576611 7.78663721981942e-05 0.00346132541530228
"oases3_k25_Locus_15757_Transcript_1_1" 3.66133890411751 6.33451233525096 3.61313717832315 6.2680090311875 21.6241997786425 7.80945682113945e-05 0.00346726646491098
"oases2_k43_Locus_5533_Transcript_3_1" -2.33833013880969 -8.47516715039621 -3.20176703179758 2.33499993071935 21.6182000700018 7.83192130064024e-05 0.0034730356693879
"oases3_k43_Locus_49376_Transcript_3_1" 3.25023556146265 -0.576551924593358 -2.38336696084698 2.30687634572888 21.6149090779088 7.84427096064336e-05 0.00347426202608355
"oases6_CL2Contig18_1" -2.05845788819543 -4.65719028304834 -2.35432496861213 4.45214696658693 21.6124173949026 7.85363406217998e-05 0.00347426202608355
"oases6_k25_Locus_6025_Transcript_1_1" 4.43879603516529 4.62119788777354 2.80672901199984 5.02553222439422 21.6049780761462 7.88165538693906e-05 0.00348245720488212
"oases6_k49_Locus_18297_Transcript_7_1" 7.29895398141631 2.92854685490182 2.68212711368453 1.27503035888953 21.5968953992352 7.91221290171195e-05 0.00348733902928353
"oases6_k31_Locus_57160_Transcript_1_1" 7.72974781663296 2.96641362590143 2.09917322961866 1.56714763745135 21.5966094786666 7.91329601649772e-05 0.00348733902928353
"oases3_k25_Locus_79303_Transcript_1_1" -4.0092437017631 -8.33637223683233 -3.39733763424791 2.06682674345557 21.5945157266044 7.92123200009047e-05 0.00348733902928353
"oases3_CL35Contig3_1" -3.49695500320477 -5.16298003989017 -2.16602807933638 5.43056644261784 21.5785748911095 7.98191331777166e-05 0.00350984061274149
"oases6_CL30Contig2_2" -2.26909360794227 -5.0161436697975 -2.05264312568427 4.47140860672503 21.5721100846343 8.00665439022519e-05 0.00350997440471912
"oases3_k37_Locus_67720_Transcript_1_1" 6.06440335104816 0 0 0.382810577491039 21.5709522488915 8.01109353218937e-05 0.00350997440471912
"oases3_k31_Locus_31379_Transcript_4_1" -2.94781892529274 -8.50002883474238 -1.62599684428419 2.51961957614572 21.5703163126015 8.01353275467328e-05 0.00350997440471912
"oases2_CL1638Contig1_1" -2.94808366341266 -5.01729872751266 -3.20052833764886 3.60934724990277 21.5622316627414 8.04460711621365e-05 0.00350997440471912
"oases2_k49_Locus_606_Transcript_28_1" -2.0947384887492 -3.86326413066709 -2.48110146439339 7.36945606421074 21.5621867008549 8.04478026800368e-05 0.00350997440471912
"oases2_CL8861Contig1_1" 6.28278416518865 9.12213029020112 4.94084962888618 2.84645229718332 21.5572036412821 8.06399344716894e-05 0.00350997440471912
"oases2_CL8Contig3_1" -3.95403847115942 -4.557573022927 -2.21824553603469 3.9464587928135 21.5569018638512 8.06515847684253e-05 0.00350997440471912
"oases6_CL96Contig3_1" -2.56578165947069 -3.75142327716946 -2.85388593945188 8.17243243428859 21.5551849305617 8.07178999058905e-05 0.00350997440471912
"oases2_k49_Locus_181_Transcript_1_1" -3.06982461253115 -6.098682933455 -2.85109350509575 2.7888064809295 21.5532340949479 8.07933152435962e-05 0.00350997440471912
"oases3_k31_Locus_41636_Transcript_1_1" 3.28750312038317 0.710939772060616 0.610601874072954 7.27973550614693 21.5525018924619 8.08216388129259e-05 0.00350997440471912
"oases2_k25_Locus_10266_Transcript_1_1" -2.51102263184868 -3.52117170341178 -2.64198305083264 4.40587188950369 21.5504411894136 8.0901405467456e-05 0.00350997440471912
"oases3_k25_Locus_28826_Transcript_2_1" 5.78593160964922 5.49950132337755 3.63512233811114 5.48851925119067 21.548652761393 8.09706963267902e-05 0.00350997440471912
"oases6_k49_Locus_1086_Transcript_2_1" -3.4054538435294 -4.70925461137875 -2.40286376184063 4.17831212261914 21.5396550057158 8.13202032157446e-05 0.00352096317890319
"oases6_k49_Locus_21714_Transcript_7_1" 1.78056004899681 2.4309303950919 -4.19185699917352 2.15363011913878 21.5326812028021 8.15921254163993e-05 0.00352857077287218
"oases3_k37_Locus_49784_Transcript_1_1" 2.33271860259714 -4.35209649137341 -3.1527361787348 0.875301283684946 21.5223522502164 8.19965363535192e-05 0.00353945258048182
"oases6_k25_Locus_18962_Transcript_1_1" 4.13430124791955 0.106347168837565 -0.39474063028834 2.18120566562998 21.5209996716814 8.2049641676296e-05 0.00353945258048182
"oases6_k37_Locus_1041_Transcript_7_1" -3.01013667698538 -4.14131155391412 -2.27382867413152 5.82587910185097 21.5188709371183 8.21332900496286e-05 0.00353945258048182
"oases3_k43_Locus_2193_Transcript_1_1" -4.82407953291081 -7.73248679436095 0.0713491661928896 2.34161054843005 21.4949936442417 8.3077385080357e-05 0.00357593537916894
"oases2_k43_Locus_30678_Transcript_1_1" 2.9542751795283 5.65813670035413 1.04671152707078 2.70034450485481 21.4873738194284 8.33809378546834e-05 0.00358479382643002
"oases3_k43_Locus_69681_Transcript_1_1" -3.92413679511733 -7.64353607809742 -2.79495386764762 1.52126977735106 21.4713585549226 8.40225474607336e-05 0.00360814857497363
"oases6_CL44Contig1_3" -1.9372019630919 -5.3318170389196 -2.39675907852894 3.59607925767431 21.4673639881282 8.41833440437427e-05 0.00361082546914173
"oases3_k43_Locus_8543_Transcript_6_1" -3.10990910225558 -4.81767590236445 -2.80209756078139 4.13546818973528 21.4391556531191 8.53275948884328e-05 0.00365562954128913
"oases3_k49_Locus_6909_Transcript_8_1" -3.0880801613869 -5.32782712761273 -2.59624726449232 3.6915032561121 21.4351651628315 8.54907120972919e-05 0.00365834408954958
"oases3_k37_Locus_35862_Transcript_1_1" 3.39833097058963 5.80307350086057 4.6525562180441 8.2694528014824 21.4287960984988 8.57517007103168e-05 0.00366523557126975
"oases6_CL22Contig6_1" -2.74546648845175 -4.32376326713214 -2.48329496352478 5.31617919827359 21.4232993006159 8.59775838673428e-05 0.00367061226212697
"oases3_k25_Locus_3524_Transcript_5_1" 1.40376231641657 4.29156537154604 3.14585067479032 5.8092915751882 21.4070101907449 8.66504479478753e-05 0.00369503706696794
"oases2_CL159Contig2_1" -1.81800291377765 -5.61266263618514 -2.93108419015374 3.53844959423932 21.3996501241931 8.69561924197254e-05 0.00370376822834912
"oases3_k25_Locus_9267_Transcript_3_1" 5.45582383233332 -2.96659806357923 2.9695335963369 2.14561430674457 21.3846961807871 8.75807072959831e-05 0.00372604092652621
"oases6_k31_Locus_2_Transcript_174_2" -2.40612405438098 -4.12600399172201 -2.32292033085761 5.37273039853892 21.3802369488555 8.77677994133151e-05 0.00372967382141889
"oases3_k37_Locus_10841_Transcript_2_1" 2.85310652051833 5.62001266994507 4.6407364946234 8.12410028227081 21.3752849814993 8.79760313010668e-05 0.00373419559711114
"oases6_k49_Locus_58347_Transcript_1_1" 3.32236742200775 -1.25807104801585 -2.89098718545505 0.546362711781991 21.3686031888062 8.82577830162199e-05 0.00374182390353044
"oases3_k31_Locus_42027_Transcript_1_1" 1.51883854454003 -4.35124898627436 -4.35124898627436 0.480888189531903 21.3569121018151 8.87529256151933e-05 0.00375847117908312
"oases3_k49_Locus_68434_Transcript_1_1" -2.64653015629408 -8.31861908888166 -4.20171851477446 2.09905432897854 21.3318084550678 8.98254868230673e-05 0.00379950412717687
"oases3_k49_Locus_25271_Transcript_1_1" -3.15308282174064 -3.74350275228811 -1.93075571129031 4.82360153441618 21.3164267642052 9.04890424587993e-05 0.00382316204388427
"oases6_k25_Locus_54133_Transcript_15_1" 5.9901154303348 0 0 0.316838654347949 21.3008944671891 9.11640489577926e-05 0.00384724875423375
"oases6_k43_Locus_29985_Transcript_7_1" 3.63064530761226 -2.2388323723267 -2.01639555543543 2.44287914004511 21.2937912602551 9.14744107191615e-05 0.00385228794931344
"oases3_CL3353Contig1_1" -1.91065061236817 -5.23436338230776 -2.08219695240825 4.0417766707899 21.2928509904982 9.15155728933141e-05 0.00385228794931344
"oases3_CL14380Contig1_1" 3.67232492259564 -1.61033940117585 1.11026678734728 4.28472506394211 21.2909559065133 9.15985900199415e-05 0.00385228794931344
"oases3_k49_Locus_4935_Transcript_5_1" -3.09166440941748 -4.07665692882394 -0.0451405161868128 7.58919995823909 21.2739075631006 9.23487998177211e-05 0.00387939007527524
"oases3_k49_Locus_20637_Transcript_6_1" 2.52421949680769 -3.01584825442168 -0.858535140830863 2.14668261550414 21.261100856489 9.29163791848363e-05 0.00389876701812987
"oases6_CL10225Contig1_1" -2.70291945533327 -5.09619988862935 -2.58758173937424 2.66280028758266 21.2560481548283 9.31412639811884e-05 0.00390373665597957
"oases3_k25_Locus_29091_Transcript_8_1" 3.67035293379864 -2.88988872657985 -2.88988872657985 0.632730830731353 21.2515090159849 9.33437533905404e-05 0.00390775738366586
"oases6_k31_Locus_41237_Transcript_1_1" 3.75118332237993 2.75122782054886 0.59464440966329 6.35527538152474 21.2249913953942 9.45354876501156e-05 0.00395165702944641
"TRINITY_DN37034_c2_g1_i12" -3.80101826091206 -7.46365628865511 -2.76983288911663 1.38113371383783 21.2233912623048 9.46078824163266e-05 0.00395165702944641
"oases3_CL346Contig3_1" -1.67290814756843 -5.663445547146 -3.09826748184105 4.04863789670784 21.208089609483 9.53029690915592e-05 0.00397598140303157
"oases2_CL24Contig3_2" -3.07689932845238 -3.35711823312148 -2.40056407077111 7.0192206773806 21.2058074104938 9.54070742690204e-05 0.00397598140303157
"oases3_CL8Contig21_4" -2.80194665412259 -3.37246722807812 -2.13036071797181 6.84988452017033 21.1852797867851 9.63485712523213e-05 0.00401065965214118
"oases3_k43_Locus_14799_Transcript_9_1" 3.10613883016617 -4.72134141009995 -2.1393141889159 1.72306425395658 21.1798944828159 9.65970959500827e-05 0.00401644591811495
"oases2_k25_Locus_34586_Transcript_1_1" 0.77530214491718 3.81084589382127 -1.2619172593956 3.66841834992094 21.1747922124026 9.68331479609469e-05 0.00402170105908472
"oases3_CL12875Contig1_1" -1.71544366182818 -3.93908303516559 -2.25356816835053 5.54459989617111 21.1700651962599 9.70523517741354e-05 0.00402624535815935
"oases6_k25_Locus_41052_Transcript_1_1" 2.7239606038393 -3.47902244418713 -0.570612047030752 2.71191586531266 21.1671870898127 9.71860588918042e-05 0.00402723653981823
"oases3_CL17Contig11_1" -2.08435566128374 -5.33934390218833 -2.55246411343188 4.42744722957131 21.1632618778917 9.73687067469724e-05 0.0040302512218191
"oases6_CL974Contig1_1" -2.94331432685006 -6.08633794039658 -2.91148343308859 2.78542947310426 21.1562306071748 9.7696740701118e-05 0.00403927009214442
"oases3_k31_Locus_14564_Transcript_2_1" -3.39275158713652 -6.49025881801841 -2.48875337013091 2.9456660202192 21.145840778542 9.81834791642146e-05 0.0040548228957086
"TRINITY_DN35991_c2_g2_i1" -3.56374499179791 -8.57968599176918 -2.29874209303203 2.4195882226471 21.1414753474727 9.83887089208208e-05 0.00405872792154472
"oases3_CL10929Contig1_1" -3.81071240844327 -5.6689053245225 -3.93804393744054 2.27912861719681 21.1342785038101 9.87279835422029e-05 0.00406814757353169
"oases6_k49_Locus_19428_Transcript_1_1" 0.971826466938754 -6.15942354912676 -3.4087174902929 1.4258350133992 21.130608428198 9.89014470791055e-05 0.00407072140149499
"oases2_CL6493Contig1_1" -2.52761907477205 -3.53521812091132 -1.96778450917675 6.66568208271997 21.1265830107535 9.90920546326994e-05 0.00407399430442263
"TRINITY_DN36890_c3_g1_i3" 3.55298294457821 -1.41910537575347 2.52727654889184 4.25162311824044 21.1225307196299 9.92843041841922e-05 0.00407732730945899
"oases2_k37_Locus_11387_Transcript_2_1" -2.90768896540263 -8.90941651479739 -2.85061286800538 2.70010798144185 21.11796998043 9.95011199347865e-05 0.00407978648659098
"oases3_k43_Locus_11811_Transcript_1_1" 3.32022308079229 -2.89126419222259 -2.89126419222259 0.483014336306124 21.1165928385042 9.9566681359554e-05 0.00407978648659098
"oases3_k25_Locus_12660_Transcript_5_1" 6.99301300886668 3.46196505156598 1.19619230449289 1.05437058147578 21.106677478546 0.000100039992320362 0.00409066997369219
"oases3_k25_Locus_15614_Transcript_1_1" 4.01137679663625 2.54725930066693 2.06797137468082 6.68894831863173 21.1063558987871 0.000100055380427069 0.00409066997369219
"oases2_CL526Contig1_1" -2.73558692602823 -3.9438771938782 -2.44616453184761 5.71298098632125 21.0967367664719 0.00010051676271406 0.00410495683631707
"oases3_CL61Contig2_1" -1.90182918087679 -6.88090438163471 -1.80327068977115 3.81516071598173 21.0890474035942 0.000100887106796316 0.00411253443252641
"oases6_k49_Locus_19823_Transcript_1_1" -6.75241697984228 -3.13482941412106 1.38074373206702 2.2549657358132 21.0882291952254 0.000100926594204831 0.00411253443252641
"oases6_CL1043Contig1_1" -5.96519117178931 -8.39574474442396 -1.7295994245797 2.29724521890626 21.0721877056787 0.000101703886130418 0.00413960778697094
"oases6_CL53Contig1_1" -2.33720267262473 -3.6809270237026 -2.57356575184785 6.35981748304671 21.0625034019477 0.000102176022872506 0.00415421428692175
"TRINITY_DN34863_c4_g2_i4" -3.01514820862216 -5.87711725767617 -3.32162492064853 2.54651696142032 21.0509855439836 0.000102740392942512 0.00416479133965544
"oases3_k49_Locus_22904_Transcript_1_1" 0.58595465035486 -4.44402083410653 -1.52158295253649 5.82527283085665 21.050257247332 0.000102776183336983 0.00416479133965544
"oases3_k43_Locus_7471_Transcript_1_1" -0.437312080522903 5.19497366441615 1.32940246469572 2.62013946643646 21.0502432720103 0.00010277687024209 0.00416479133965544
"TRINITY_DN42609_c8_g1_i7" -2.53215241689368 -8.15221865127305 -2.80323801308894 2.05649619615363 21.0276076515202 0.00010389546227804 0.00420547272419709
"oases3_k31_Locus_43435_Transcript_1_1" -2.34887063846107 -7.85461407471828 -3.2339035775217 1.78284980934674 21.0208957827072 0.000104229469401717 0.00421114210265144
"oases3_k31_Locus_51207_Transcript_1_1" 4.19752470080686 -3.77981487206505 -0.915781974965574 1.68913852096116 21.018449662017 0.000104351462990882 0.00421114210265144
"oases2_CL12902Contig1_1" -2.61577120594229 -5.62677250980061 -3.96695925961583 2.32506868207508 21.0178776354524 0.000104380011760973 0.00421114210265144
"oases6_k31_Locus_56379_Transcript_1_1" 6.34076620171593 0 0 0.603597907187739 21.005386610561 0.000105005358266759 0.0042317159381504
"oases3_k43_Locus_20836_Transcript_10_1" 6.61800267162793 3.10434985589304 0.546757415366158 3.15311228436989 21.0015620849172 0.000105197573042002 0.00423480855781487
"oases6_k49_Locus_58699_Transcript_1_1" 6.1792305057316 0 1.12860734746308 0.482576539495735 20.9856142367227 0.000106002871350762 0.00426254747921765
"oases6_k49_Locus_630_Transcript_35_1" -2.50853010329004 -3.85380149796864 -2.38727295720615 6.86482908908901 20.9805836398399 0.000106258166439224 0.00426813333825374
"oases3_k49_Locus_7780_Transcript_2_1" 0.96841027085872 3.78988072124867 3.71830486052401 5.60402632789054 20.9777217850654 0.000106403674326179 0.00426930191308967
"oases6_k37_Locus_36603_Transcript_2_1" 7.31565389371427 8.86528112632741 5.30508260469636 2.80922356221582 20.9751625856798 0.000106533962076311 0.00426985791390662
"oases3_k37_Locus_45529_Transcript_1_1" -1.46413879483082 -8.39942910308503 -3.88254575747135 2.39382399946527 20.9714439666861 0.000106723558562322 0.00427278718685155
"oases3_k31_Locus_1431_Transcript_4_1" 2.13443095399418 -2.33067880176297 -0.721037505656902 4.14997464673846 20.9632025968016 0.000107144949163086 0.00428498006614815
"oases3_CL11Contig13_1" -3.1793712010436 -8.24879981747194 -2.17564743226838 2.16626412692207 20.9579877597721 0.00010741244517469 0.0042909984770059
"oases3_CL9Contig34_1" -2.23879606709396 -5.69777090142316 -2.0720132486908 3.9501303910392 20.953161279691 0.000107660612886044 0.00429623248788888
"oases6_k43_Locus_63704_Transcript_1_1" 6.17197128111512 0 0 0.382608312862321 20.9494826426252 0.000107850144220646 0.0042991177597867
"oases6_CL3437Contig1_1" -2.78081946213064 -5.05420899198154 -2.42321112703976 4.5359625615173 20.9397974958488 0.000108350734373603 0.00431438271626835
"oases3_k49_Locus_12072_Transcript_3_1" 4.54138771327701 -2.91741798488712 3.23755171172046 1.6806929951078 20.9229416143141 0.000109227477501063 0.00434457622819576
"oases3_CL20000Contig1_1" 5.01357792542668 7.92702345022782 3.38024178512328 1.75790433722659 20.9186020245602 0.000109454338473826 0.0043488829413333
"oases2_k31_Locus_77_Transcript_1_1" -2.38565363576452 -4.30005256140611 -1.10273250326432 4.39461737886556 20.904102922861 0.000110215716934966 0.00437099075644942
"oases3_k31_Locus_19338_Transcript_3_1" -3.54741330380588 -4.13444404268183 -3.48759502683752 3.31773172722801 20.9034688626525 0.000110249132869297 0.00437099075644942
"oases3_CL547Contig3_2" -1.69667808499884 3.44978548010447 2.37780818609151 2.38324607157823 20.8922580140814 0.000110841630504242 0.00438973554587697
"TRINITY_DN34935_c0_g1_i2" 6.29581367282616 0 0 0.577681910848483 20.8847341154707 0.000111241048409389 0.0044008014760707
"oases3_CL121Contig5_1" -3.2039450360031 -6.22946891723389 -2.3440295783579 3.90357369006555 20.874283378276 0.000111798221148511 0.00441307962183716
"oases3_k49_Locus_50600_Transcript_1_1" 5.71052109307998 0 0 0.205090761253921 20.8741971403391 0.000111802830396591 0.00441307962183716
