"","logFC.genotype2","logFC.genotype6","logCPM","LR","PValue","FDR"
"TRINITY_DN32129_c1_g1_i5",7.77029647213148,1.1342498323616,-1.85123208177768,21.3101745248487,2.35805753691753e-05,0.0017760552917049
"TRINITY_DN15665_c0_g1_i1",0.55063740701803,-3.77000810534325,4.7954701912061,21.2991337217081,2.37111095836123e-05,0.0017836929781854
"TRINITY_DN31456_c0_g1_i1",1.68592312992972,-4.02485985341078,0.752448202134427,21.2958810073424,2.3749703692394e-05,0.00178440411766878
"TRINITY_DN28355_c0_g1_i2",10.5782049973461,6.46742676815483,-1.74087640388312,21.2906791105014,2.38115558489655e-05,0.00178685883683278
"TRINITY_DN61050_c0_g1_i1",-4.07830142604421,-2.87680036110173,-0.939101326337111,21.2843199697464,2.38873868577138e-05,0.00179035525929651
"TRINITY_DN31518_c1_g1_i1",-8.56358283935931,-2.44469464636316,0.69079471118529,21.2720631065181,2.40342285696211e-05,0.00179915886580951
"TRINITY_DN30844_c1_g14_i4",-0.324245130143808,5.85488025623234,-2.30855789236472,21.2655158254759,2.41130369188823e-05,0.00180285433783985
"TRINITY_DN29887_c0_g2_i1",-0.48673160175196,4.2254283681359,-0.167023748383092,21.2488868879909,2.4314359797228e-05,0.00181568964368715
"TRINITY_DN31951_c4_g1_i2",8.25653107321752,0.453931731257253,1.13716212781192,21.245912521346,2.43505466091568e-05,0.00181617706585275
"TRINITY_DN25936_c2_g1_i1",0.713772546064279,-2.352131264857,0.773339795193859,21.2335865898918,2.45010815878316e-05,0.00182518154495047
"TRINITY_DN26063_c2_g1_i1",-0.845649955776559,-3.06448323849393,1.85282271422413,21.2201539406424,2.46661926545277e-05,0.00183524865249982
"TRINITY_DN34300_c0_g1_i1",0.124447852364514,-4.68619348062642,-0.967993019373949,21.2134840490722,2.47485903893768e-05,0.0018391446406591
"TRINITY_DN75724_c0_g2_i1",-2.76887181660554,-4.27128366757608,-0.664569260824277,21.2063248481187,2.48373392032157e-05,0.00184255302889322
"TRINITY_DN43020_c0_g1_i1",0.171289205730481,3.43662116965417,-0.200012591212768,21.2049324992799,2.48546363436293e-05,0.00184255302889322
"TRINITY_DN30284_c0_g1_i5",-3.36236647042934,-4.30067726759124,0.976208946703527,21.1912842073051,2.50248280565791e-05,0.00185292662783139
"TRINITY_DN28580_c0_g2_i2",8.16879942686822,4.92069469444218,-0.427259248070858,21.1839259245314,2.51170675141379e-05,0.00185664321928166
"TRINITY_DN32947_c1_g2_i9",6.53486650657395,0.854042004409859,0.854429873943559,21.1814718318293,2.51479062365816e-05,0.00185664321928166
"TRINITY_DN31775_c3_g6_i2",-2.63428380606057,-6.65131858088254,-1.22480426649398,21.1800346230908,2.51659841265273e-05,0.00185664321928166
"TRINITY_DN31781_c1_g7_i1",7.12063302860585,-1.83800991973607,-0.941049310725068,21.1751916497246,2.5226997063151e-05,0.00185890485940432
"TRINITY_DN30636_c1_g5_i1",-2.63760762203025,-7.0228840520029,-1.32299172758331,21.157558128781,2.54504008553478e-05,0.00187311279564467
"TRINITY_DN31834_c2_g2_i1",3.45593127566352,2.90030275734252,0.482286242556391,21.153784489291,2.54984665055494e-05,0.00187439747659161
"TRINITY_DN29482_c2_g1_i3",-5.33542181157495,1.35783019588387,1.45664384816205,21.1487984957623,2.55621134028341e-05,0.00187682308406372
"TRINITY_DN3003_c0_g1_i1",-5.60861022483141,-4.40240322428901,-0.988811314648431,21.1316793181764,2.57818536838311e-05,0.00189068985446193
"TRINITY_DN58340_c0_g1_i1",-5.31069128987885,2.08142507365858,-1.34305216296491,21.1179542111796,2.59593915187131e-05,0.00189967369757945
"TRINITY_DN31442_c0_g3_i12",7.58722826709275,5.61494273820524,-1.51094697124563,21.1166832658669,2.59758932448407e-05,0.00189967369757945
"TRINITY_DN29778_c0_g1_i2",5.93493326461617,-5.89553184880524,0.435965226465346,21.1138436767252,2.6012799870757e-05,0.00189967369757945
"TRINITY_DN4808_c0_g2_i1",-2.41151913552046,1.36522654866405,1.4516269481733,21.1123828492242,2.60318069181308e-05,0.00189967369757945
"TRINITY_DN27458_c2_g1_i1",1.83362144152399,4.92251785970839,-0.64750635868691,21.1102582472585,2.60594752256383e-05,0.00189967369757945
"TRINITY_DN32102_c4_g4_i4",-4.69880597713244,0.557409293093183,1.01974015834719,21.1072070883286,2.60992613666533e-05,0.00190031173665356
"TRINITY_DN58231_c0_g1_i1",-5.83235356543076,-4.71978750280843,-2.15913558808763,21.0961424610594,2.62440508071721e-05,0.0019085845690337
"TRINITY_DN27459_c0_g1_i2",-8.3095033572975,1.78803922101347,2.94963269264959,21.0904938409046,2.63182769137692e-05,0.00191137332118402
"TRINITY_DN28001_c0_g1_i1",-7.64876674816703,1.69874408305498,2.79017795205013,21.0884773083229,2.63448261273037e-05,0.00191137332118402
"TRINITY_DN58078_c0_g1_i1",3.68974449506229,4.52297999005978,-0.795859794270857,21.0660667679038,2.66416871204036e-05,0.00193062375045064
"TRINITY_DN26452_c0_g1_i1",4.9686220189498,5.59529956786461,-0.989544560559057,21.0606501247344,2.67139391734181e-05,0.00193357133728733
"TRINITY_DN31875_c0_g6_i1",0.294415878351087,-5.72132652529737,1.95358895708624,21.0414402257968,2.6971761411964e-05,0.00194992779020095
"TRINITY_DN44260_c0_g2_i1",7.81094672162625,5.50233223578456,-2.0704030173502,21.0237151261564,2.72118623730261e-05,0.00196496601479939
"TRINITY_DN31528_c0_g2_i4",-0.0670798455593298,2.9275558062144,0.32646492368027,21.0147630108316,2.7333937241368e-05,0.00196895145404081
"TRINITY_DN62800_c0_g1_i1",-2.1386892083965,-5.2511042623847,-1.51021699484589,21.0133632565204,2.7353074335642e-05,0.00196895145404081
"TRINITY_DN29183_c0_g2_i4",7.20079088004372,0.629875065338155,1.52023084508254,21.012599751964,2.73635184274869e-05,0.00196895145404081
"TRINITY_DN29281_c0_g1_i1",-0.823581079270302,3.43818275493436,1.9385468993812,21.0027478093296,2.74986428707288e-05,0.00197635199242513
"TRINITY_DN5012_c0_g1_i1",-2.07916566773078,-2.28847195125658,5.72448467478455,20.9960541193473,2.75908307491021e-05,0.00197980643249623
"TRINITY_DN26715_c1_g1_i1",4.00314769531518,8.13090581932807,-0.792492367762813,20.9945657528475,2.76113710251132e-05,0.00197980643249623
"TRINITY_DN19428_c0_g2_i1",-0.580441069282536,-4.4900732076735,-0.312019658878145,20.9884896498357,2.76953833446941e-05,0.00198350772365965
"TRINITY_DN32279_c1_g4_i15",5.67340513228301,6.6486256948509,-1.52954916086291,20.9827926133893,2.77743866165613e-05,0.00198684204448425
"TRINITY_DN32216_c0_g12_i1",-3.07153907508485,-5.72071793606849,-0.232375642818812,20.9710445708828,2.79380140588938e-05,0.00199621511421505
"TRINITY_DN7289_c0_g1_i1",-1.84659471971999,-5.92906166446035,-1.84944190519227,20.9674012220692,2.79889544083612e-05,0.00199752404923262
"TRINITY_DN27584_c0_g1_i1",-9.53903791758775,-0.18621933290473,1.92530688702936,20.9455202691588,2.8296848085755e-05,0.00201714690999199
"TRINITY_DN4234_c1_g1_i1",-0.375900545107447,-5.20031236087781,-0.372265418091686,20.9281640504324,2.85434798288883e-05,0.0020323621440025
"TRINITY_DN23962_c0_g1_i3",-8.18679137343383,1.2781855021302,3.05641095415042,20.9114353600712,2.87832286198744e-05,0.00204705252184598
"TRINITY_DN32840_c1_g4_i19",7.36005930834866,-1.49446683527424,-2.15963577201083,20.9007471767346,2.89374605799325e-05,0.0020556339456515
"TRINITY_DN26390_c0_g1_i1",-7.21041992845798,2.37196665884813,1.96587281627429,20.8942207209023,2.9032044349385e-05,0.00205881754514506
"TRINITY_DN15038_c0_g2_i2",-3.15849544368867,2.00231127654499,-0.629203634108464,20.8930171383701,2.90495208381836e-05,0.00205881754514506
"TRINITY_DN28994_c2_g7_i3",-7.00900321748062,0.0752051137728331,-0.270853272247921,20.8790973137775,2.92524081755092e-05,0.00206957750712077
"TRINITY_DN32556_c1_g1_i6",-4.93026220678783,-5.51851736303135,-1.77498163161784,20.8779675132131,2.92689375374235e-05,0.00206957750712077
"TRINITY_DN41751_c0_g2_i1",0.126259704622684,6.11665674829503,0.826868001280634,20.8711698956085,2.93685863075912e-05,0.00207422838980282
"TRINITY_DN32875_c1_g8_i1",-1.96291846666686,2.79516312733678,-0.988099067940391,20.8652182631641,2.94561119887285e-05,0.00207801331972097
"TRINITY_DN19699_c0_g1_i1",2.98709887829471,-5.6992194824295,-0.290365178492906,20.8494668577727,2.96890155048975e-05,0.00209203357356375
"TRINITY_DN31939_c0_g1_i3",-2.98656284691758,0.556573709440462,2.36061775387484,20.8262018411936,3.00363897235287e-05,0.00211407849233398
"TRINITY_DN15777_c0_g1_i1",1.76826329519468,-2.46304527392819,4.75868960233815,20.7972684789029,3.04740748889012e-05,0.00214242193082316
"TRINITY_DN29887_c0_g2_i5",2.74787419204751,7.27781206325028,-1.45020794446226,20.7831257255146,3.06903322693951e-05,0.0021551511538809
"TRINITY_DN30756_c1_g5_i5",-7.09193721262997,-4.05499038606247,-0.390183270964438,20.7798181809016,3.07411290825848e-05,0.00215624547335967
"TRINITY_DN80947_c0_g1_i1",2.25773383690102,-1.13281129483508,1.94589750045957,20.7577022234512,3.10829502765942e-05,0.00217772697624367
"TRINITY_DN32916_c0_g2_i6",1.28100800586842,4.34349403891644,-1.31756078461113,20.7544532103524,3.11334857693988e-05,0.00217877470583242
"TRINITY_DN25411_c0_g2_i3",7.25462983306703,-0.219906021110278,-0.347027490334045,20.7300923173602,3.15150244657059e-05,0.0022015675297956
"TRINITY_DN23070_c0_g1_i2",-7.40190256609087,1.01761846668318,1.36232189825009,20.7290730724232,3.15310893234272e-05,0.0022015675297956
"TRINITY_DN27700_c0_g1_i3",-7.86110800671283,-1.76968372299354,-0.46716105431771,20.7148145512049,3.17566858893395e-05,0.00221479374003168
"TRINITY_DN28209_c0_g1_i1",2.14068803014522,-6.95807981422277,1.70839719439338,20.6902945478527,3.21484193311997e-05,0.00223956349183923
"TRINITY_DN6508_c0_g1_i1",-3.537680329351,1.18545609781959,1.27281241960729,20.6846891458417,3.22386481214809e-05,0.00224329702167132
"TRINITY_DN26313_c1_g1_i6",-1.12606267090072,-7.22490697083279,-0.676936876935658,20.6738193625321,3.24143386782257e-05,0.0022505240160693
"TRINITY_DN28350_c1_g1_i4",3.13752976347763,-6.93567445030107,2.5684924453665,20.6737160152728,3.24160136880349e-05,0.0022505240160693
"TRINITY_DN32978_c0_g6_i4",-6.05125553105634,0.334631388223965,2.31448511804249,20.6700044358611,3.24762268467409e-05,0.00225215093401283
"TRINITY_DN31405_c0_g1_i4",-8.26431665388798,2.60286129224977,0.456997543648071,20.6451379349015,3.288253252583e-05,0.00227774773380846
"TRINITY_DN25524_c0_g1_i1",0.00765740892867868,-2.00737509506581,5.2473086617399,20.6274489970134,3.31746509755991e-05,0.00229538596366083
"TRINITY_DN32266_c1_g1_i2",-10.8378867593865,-0.0206228589586394,1.93760557067672,20.6166533455727,3.33542061276416e-05,0.00230288859895491
"TRINITY_DN40395_c0_g1_i1",-1.51160715684512,1.9134304303713,0.916040529294619,20.616407837878,3.33583007360781e-05,0.00230288859895491
"TRINITY_DN81728_c0_g2_i1",-4.4674872977998,-5.11082038317894,-1.51988622717546,20.6114938785775,3.34403621725116e-05,0.00230595398341394
"TRINITY_DN28755_c0_g1_i1",-1.62590567081743,-5.9744873239139,-1.85877092415949,20.5819108102247,3.39386727359284e-05,0.00233768356165561
"TRINITY_DN29217_c0_g1_i1",6.83558531788703,-1.22106815027608,2.3565011570555,20.5770931461396,3.4020523841502e-05,0.00234068849091071
"TRINITY_DN24921_c0_g1_i1",-8.06902546757395,-1.88150915276416,1.10540554484306,20.5715186664303,3.41154794720142e-05,0.00234458728393863
"TRINITY_DN27395_c0_g1_i1",-7.48330324471113,0.275750522423716,1.38603300213179,20.5544815219435,3.44073359840009e-05,0.00236199418345775
"TRINITY_DN80605_c0_g1_i1",0.251508570435436,-5.43034888977953,-0.551350160411589,20.5257112095223,3.49058680206809e-05,0.00239353406761296
"TRINITY_DN69469_c0_g1_i1",2.74284310479536,3.90768936839479,-0.279375032530242,20.515562721326,3.50834390538511e-05,0.00240140633098706
"TRINITY_DN31486_c0_g1_i3",2.28668825919317,-5.86628075641887,1.9763231439261,20.51466978703,3.50991061539899e-05,0.00240140633098706
"TRINITY_DN28513_c1_g1_i2",-8.16960573901613,0.528815217977971,0.628717838817103,20.5083635315439,3.52099527843151e-05,0.00240630161695843
"TRINITY_DN32843_c0_g6_i3",-3.93826142014766,-3.14529778123877,1.2497675903637,20.4502222703839,3.62485515322856e-05,0.0024745192915585
"TRINITY_DN30701_c0_g1_i9",-6.08207192692992,3.45394151646829,1.89712240102017,20.4462085596291,3.63213701766562e-05,0.00247672915523092
"TRINITY_DN31940_c0_g1_i1",4.11196801043484,9.09512013372135,0.268587663410709,20.4297304190501,3.66218606799128e-05,0.00249444162054926
"TRINITY_DN32705_c0_g1_i4",-1.14541454973027,-3.99856122721876,-1.3233351858659,20.4242026519777,3.67232192448209e-05,0.00249856623026373
"TRINITY_DN19444_c0_g1_i2",-1.13245652397941,-6.39251558149029,-1.37064007325065,20.4152805740928,3.68874089119207e-05,0.00250207647601667
"TRINITY_DN35719_c0_g1_i1",5.72589606986458,3.04065824697877,-0.346252910748741,20.4136582213178,3.69173432463978e-05,0.00250207647601667
"TRINITY_DN28127_c1_g1_i1",-4.64238753387585,2.37070683183629,0.687662973549061,20.4133794468363,3.6922489411655e-05,0.00250207647601667
"TRINITY_DN51518_c0_g1_i1",-5.95738384439292,-4.42462996730058,-0.920401591801686,20.4125256217012,3.69382554515314e-05,0.00250207647601667
"TRINITY_DN32021_c1_g2_i5",-7.6482699457708,0.993691509902775,1.33033879420878,20.3991540375317,3.71860443569959e-05,0.00251321670138418
"TRINITY_DN33992_c0_g1_i1",-3.26540398382595,-3.78149841447384,3.66009467425459,20.3980509207539,3.72065602890582e-05,0.00251321670138418
"TRINITY_DN20760_c0_g1_i2",-0.659389162348814,-4.20530013575319,1.25171675184546,20.3970144233379,3.72258475382215e-05,0.00251321670138418
"TRINITY_DN9195_c0_g2_i1",-2.1586079303909,-4.48548766184614,0.513224484182747,20.3887663179237,3.73796858962457e-05,0.00252082344291928
"TRINITY_DN27558_c0_g1_i1",-1.85534140925851,2.18259727896111,1.20694659669037,20.3842670079685,3.74638719519668e-05,0.00252372138075548
"TRINITY_DN31144_c0_g2_i1",-4.37885795097008,-5.52426727979561,-2.24780334658907,20.3751241830185,3.76355268172321e-05,0.00253249873530373
"TRINITY_DN25362_c0_g1_i2",-0.559080311745665,2.62077805066454,1.68746952219973,20.3418560376941,3.82667946267818e-05,0.00257060335983722
"TRINITY_DN30825_c0_g1_i2",-4.00992341681737,0.443054479487164,0.945165319762637,20.3408650339647,3.82857605933231e-05,0.00257060335983722
"TRINITY_DN26652_c0_g1_i6",1.98370101878358,-6.24542372046354,0.837506225381575,20.3359243708723,3.8380456031896e-05,0.00257413893171645
"TRINITY_DN32530_c2_g3_i4",-0.477557857777811,4.34644224648839,0.39348669522679,20.3268489926702,3.85550103460133e-05,0.00258301696228422
"TRINITY_DN22407_c0_g1_i6",1.15919132621476,-1.83183205806085,2.32292669269165,20.3185999398245,3.87143598997414e-05,0.00258841328627053
"TRINITY_DN10822_c0_g1_i1",-3.81093303919403,1.01829595360488,0.617434573010817,20.3172552523461,3.87403980095362e-05,0.00258841328627053
"TRINITY_DN19656_c0_g1_i1",-5.74964351791105,-5.199052963815,-1.77529514940164,20.3161212386497,3.87623703091432e-05,0.00258841328627053
"TRINITY_DN31442_c0_g3_i31",-4.41661437624808,5.41758535056861,0.468730678717476,20.3121296576491,3.8839809129702e-05,0.00259075912009605
"TRINITY_DN24983_c0_g2_i2",-0.180894335035742,-3.91245234079992,-1.0526330747428,20.306593749809,3.89474648559462e-05,0.00259511323502613
"TRINITY_DN32506_c0_g9_i3",-9.63414165047581,-0.740757580888966,2.16876123849713,20.30114741414,3.90536698808997e-05,0.00259936132770327
"TRINITY_DN31297_c3_g2_i4",-9.30640315889866,-0.514338656720651,2.80406728304775,20.2850233657663,3.93697941003776e-05,0.00261755697279319
"TRINITY_DN30252_c2_g4_i1",-5.24929153456638,-4.48939817759596,-1.36652259001795,20.2782695765048,3.9502966474676e-05,0.00262356252615001
"TRINITY_DN30272_c1_g4_i5",0.878738154269021,4.38583314160535,0.656562879481338,20.2699377645903,3.96678753770348e-05,0.00263166054261901
"TRINITY_DN19428_c0_g3_i1",-0.544612049573693,-4.50370578137494,0.369402129977965,20.261111032858,3.98433311145968e-05,0.0026404399756182
"TRINITY_DN33748_c0_g1_i1",4.7292109528191,5.81013744946366,-1.40308502060351,20.2574236874086,3.99168569353822e-05,0.00264079591245397
"TRINITY_DN30586_c0_g2_i1",-1.48947131338243,4.11997288860494,-0.825589636124997,20.2543969707565,3.99773111761011e-05,0.00264079591245397
"TRINITY_DN32379_c0_g2_i1",-4.67104771840554,1.08490814499946,4.10869117706867,20.2543584589932,3.99780809818864e-05,0.00264079591245397
"TRINITY_DN32114_c1_g4_i4",-7.58698881925753,-0.861567382907467,1.2411630724503,20.2386751260535,4.02928081389893e-05,0.00265871747153327
"TRINITY_DN19128_c1_g1_i1",2.69478207289217,-0.629266463743356,0.561965280121107,20.2339803812021,4.03875014625362e-05,0.00266100420558501
"TRINITY_DN54005_c0_g1_i1",0.470263525799068,-6.42385968353371,-0.603901505583993,20.2305757080322,4.04563131375501e-05,0.00266100420558501
"TRINITY_DN54840_c0_g1_i1",4.03628326054515,0.100346703143991,-1.0190029285708,20.229266402236,4.04828066512735e-05,0.00266100420558501
"TRINITY_DN23741_c0_g2_i1",-0.079334898312267,3.6838450833278,-2.01912192838495,20.228353523283,4.0501288820022e-05,0.00266100420558501
"TRINITY_DN31777_c0_g1_i11",-5.27734780793817,-3.94492745433354,2.82135143950688,20.203735935842,4.1002891558858e-05,0.00268864750398666
"TRINITY_DN32102_c4_g4_i7",-0.994052222022051,-5.21761298943679,3.14240118701405,20.2028437011436,4.10211877409683e-05,0.00268864750398666
"TRINITY_DN39696_c0_g1_i1",2.28434735066911,-3.47773601691631,-0.570599170471023,20.2012566778669,4.10537514489911e-05,0.00268864750398666
"TRINITY_DN32038_c0_g3_i5",3.8498712744026,5.02684141455868,-1.52353479648574,20.1845620457422,4.13978743410142e-05,0.00270828786046759
"TRINITY_DN21372_c0_g2_i2",2.12400630323348,4.77428766804016,2.24021194856815,20.173973402558,4.16176292141826e-05,0.00271975870576442
"TRINITY_DN18989_c0_g1_i2",0.625010014782478,2.26437118103321,4.96062722345313,20.1704872680015,4.16902348016929e-05,0.00272159897425038
"TRINITY_DN15659_c0_g1_i1",-1.56862018943762,-5.94854015208289,-1.81355103742923,20.1679643068998,4.17428594075362e-05,0.00272213232477217
"TRINITY_DN18817_c0_g1_i2",-3.11002851611056,-3.75825557168813,-1.02510980795254,20.1477999532923,4.21658470313189e-05,0.00274679093310189
"TRINITY_DN26768_c0_g1_i6",-2.1540838900162,3.94728414427406,1.61181318265425,20.1280633405062,4.25840124277479e-05,0.00277108333368832
"TRINITY_DN5622_c0_g1_i1",0.347653976757359,-3.1222677285071,0.077910200474287,20.1246873637612,4.26559544471427e-05,0.00277281816838252
"TRINITY_DN22642_c0_g2_i1",-2.84083622931892,-4.42484104764377,0.0607974347197909,20.1158750046124,4.28443189214552e-05,0.0027821092522125
"TRINITY_DN18798_c0_g1_i1",-2.40249357192952,0.898950974423119,3.44168840992386,20.0913520915936,4.33728865569219e-05,0.00281344844854508
"TRINITY_DN32239_c0_g3_i1",5.82161887759998,1.31728301821331,-0.426371648360863,20.089127071795,4.34211661733738e-05,0.00281359967138663
"TRINITY_DN31175_c2_g1_i5",0.283958442238668,-2.76965576058384,5.27969642197829,20.083009566302,4.35541841154514e-05,0.00281923563438219
"TRINITY_DN45580_c0_g1_i1",-2.16495525801252,2.8837125684457,-1.44282840312192,20.0799286024182,4.36213302550047e-05,0.00282060035568633
"TRINITY_DN31506_c0_g1_i6",-7.61529187535701,-3.4141315495111,0.456985613417737,20.0752121589712,4.37243204127043e-05,0.00282427746429487
"TRINITY_DN27834_c0_g1_i1",-2.82068814587792,-6.17753319322673,-0.763185177887275,20.0684713891077,4.38719368257049e-05,0.0028308263220076
"TRINITY_DN29154_c0_g5_i1",4.72200063006781,-1.09941190535855,-0.139807584014723,20.0577760133816,4.41071786892099e-05,0.00284300945247903
"TRINITY_DN31718_c1_g1_i1",0.602320958960249,3.8599899043407,-0.69404183762982,20.0475692955088,4.43328488017412e-05,0.00285455064513756
"TRINITY_DN38915_c0_g1_i1",-4.5398354711884,-3.95244262480164,1.07900732535541,20.0355644016393,4.45997546167657e-05,0.00286871993088553
"TRINITY_DN28274_c0_g2_i2",3.98290852033568,2.77044924817492,1.69849814599941,20.0331349424182,4.46539641776338e-05,0.00286919290918492
"TRINITY_DN29430_c0_g1_i3",4.00763787052909,7.41802116999711,-0.878995720616537,20.0220504144768,4.49021353141697e-05,0.00288211462665395
"TRINITY_DN20732_c0_g1_i2",-5.24168279285661,-6.10276827602838,-1.56226054036518,20.0157003953835,4.50449265843289e-05,0.00288825239210973
"TRINITY_DN25223_c0_g3_i1",-3.42329089122272,3.37007676511749,-0.912346763890511,19.9950184015265,4.55131528223043e-05,0.00291219698579634
"TRINITY_DN30694_c0_g2_i2",-0.229965180518339,-5.42454013079617,1.34807666027318,19.995003966107,4.5513481324217e-05,0.00291219698579634
"TRINITY_DN25611_c0_g1_i2",0.796314372817888,3.36604583956822,1.65578745718451,19.9871617774696,4.56922943194674e-05,0.0029205865870128
"TRINITY_DN33031_c1_g1_i1",-0.685218965435279,-3.288382178648,2.1819676850424,19.9810316299265,4.58325594239821e-05,0.00292649733448188
"TRINITY_DN13062_c0_g1_i1",6.55887039904406,0.0255265201427625,-1.85144780196566,19.9729476929058,4.60181880858004e-05,0.00293468310987982
"TRINITY_DN30055_c1_g1_i3",-0.11456942264681,-7.0102733999287,3.73375754571997,19.9695642878838,4.60961030560297e-05,0.00293468310987982
"TRINITY_DN32134_c0_g2_i2",-5.56173989538535,-0.265566353788592,0.775028281294932,19.9691984400683,4.61045359065942e-05,0.00293468310987982
"TRINITY_DN32160_c0_g1_i4",-0.716782987742421,-8.94932458580903,0.23803773159449,19.9598945736393,4.631951076518e-05,0.0029453052151558
"TRINITY_DN30424_c0_g1_i1",0.887786452949263,-1.31845225149709,4.30603395549621,19.9569092116555,4.63887026463087e-05,0.00294664503925733
"TRINITY_DN32913_c1_g4_i1",-1.68643080850529,1.64309271612005,1.28723138414354,19.9165173693716,4.73350896382618e-05,0.00300364443410292
"TRINITY_DN32424_c0_g8_i3",-6.44231646975868,1.83415544329774,1.41262019388848,19.905823762176,4.75888588884436e-05,0.00301662130970492
"TRINITY_DN31654_c3_g4_i3",-0.705840779887299,-4.64765591646634,4.69493538417619,19.9012851049955,4.76969762770379e-05,0.00302034813376229
"TRINITY_DN30698_c0_g1_i4",-4.87842557246082,3.49847774663515,0.978818724350792,19.8936946211552,4.78783417861618e-05,0.00302870080674983
"TRINITY_DN31834_c2_g1_i1",-2.11552050857709,3.03908144716671,-1.55395161016457,19.8906952267817,4.79501986689612e-05,0.00303011606325611
"TRINITY_DN23507_c0_g1_i7",-3.79760835736377,1.20696613426578,-0.0175370054880968,19.8880114321374,4.80145861031509e-05,0.00303105687158798
"TRINITY_DN26754_c0_g1_i1",-1.1440858288391,-6.88932656468961,-0.763050678491048,19.8766783832011,4.8287434250401e-05,0.00304514186291355
"TRINITY_DN56829_c0_g1_i1",1.35766870614464,-2.40028077548,0.761195211082422,19.8687896113235,4.84782746537525e-05,0.00305403155365008
"TRINITY_DN61708_c0_g1_i1",-1.05722896556046,-3.36826522970461,3.68938849335799,19.8617247740201,4.86498230272971e-05,0.00306168886254215
"TRINITY_DN27086_c0_g2_i2",-4.46228423511311,-0.919097826210095,1.64454266648042,19.8571900651687,4.87602545652571e-05,0.00306273081028723
"TRINITY_DN24485_c0_g1_i1",-9.44260096092902,0.12122821283054,2.2071333668608,19.8569374762422,4.8766413104322e-05,0.00306273081028723
"TRINITY_DN43159_c0_g1_i1",-2.00167039878246,-5.47673903541841,0.0851041783469507,19.8527194667086,4.8869370232393e-05,0.00306605227132208
"TRINITY_DN26994_c0_g4_i2",3.39908444480317,2.21656913483733,4.03377397651317,19.8217335829525,4.96323960398216e-05,0.00311073709222358
"TRINITY_DN30028_c2_g2_i1",-5.29366507003338,2.32128731784593,0.0826375537146442,19.8185602473077,4.97112086737659e-05,0.00311226527931275
"TRINITY_DN29964_c2_g1_i2",7.9295218814828,3.87055282047576,1.19866307346573,19.8166613191311,4.97584300951626e-05,0.00311226527931275
"TRINITY_DN23945_c0_g1_i1",-9.9060589972821,0.106378435152137,1.68119213895405,19.8080997441954,4.99718919255225e-05,0.00312242737772188
"TRINITY_DN20594_c0_g1_i1",-7.45753161965746,1.37335611426329,1.94156958323428,19.8037613290238,5.00804089880285e-05,0.00312384832697449
"TRINITY_DN13110_c0_g3_i1",-3.72978192205858,3.62435157839659,-0.319698334037014,19.8031123210509,5.00966629174796e-05,0.00312384832697449
"TRINITY_DN21635_c0_g1_i1",-4.29851773475485,-4.78811881525533,-0.432043168589238,19.8005195688568,5.0161649148024e-05,0.00312471864082411
"TRINITY_DN24224_c0_g2_i1",2.2469029041406,-0.407249099028981,2.3479461493543,19.7874727393293,5.04899440282714e-05,0.00314197279738534
"TRINITY_DN29228_c0_g1_i1",4.24311453420983,-3.97012781331539,-0.276418567910527,19.7805114059765,5.06659888929582e-05,0.00314972706992021
"TRINITY_DN69783_c0_g1_i1",0.374646265545382,5.78424653966793,-2.46255558287589,19.7773913662382,5.07450905263394e-05,0.00315144510475646
"TRINITY_DN32524_c0_g5_i10",0.57875538313219,-6.27067066843927,-0.580502228347377,19.7697259557479,5.09399546908771e-05,0.00316034162668811
"TRINITY_DN21222_c0_g5_i3",-5.49889918576694,-4.60349381492842,-0.835589571331663,19.7622920246085,5.1129649073933e-05,0.00316471055903953
"TRINITY_DN30609_c1_g6_i2",-4.71812557889264,4.99408288554618,-0.327683891593642,19.7621545477362,5.11331637668474e-05,0.00316471055903953
"TRINITY_DN32917_c0_g2_i4",-2.69913118053243,-8.55990111506827,-0.451843997027562,19.7605563312659,5.1174041029605e-05,0.00316471055903953
"TRINITY_DN54152_c0_g1_i1",-1.20659787382078,-6.15561027249868,-1.4140203996846,19.7588740271408,5.12171042886006e-05,0.00316471055903953
"TRINITY_DN31952_c1_g1_i8",-2.20713189836171,3.27489362269453,1.43234962827449,19.7457206288875,5.15550538518358e-05,0.00318238121730173
"TRINITY_DN32807_c1_g4_i1",0.660432430328049,-6.10382021092711,-1.89612373918281,19.7373634313709,5.17709324567649e-05,0.00319248869895019
"TRINITY_DN31489_c0_g12_i5",-1.170537064333,-6.94031154827209,-0.991792990212596,19.7251754657208,5.20873868845792e-05,0.00320358761156528
"TRINITY_DN26062_c0_g1_i6",5.6707249038867,6.65233677199528,-1.24424831324878,19.7240206912653,5.21174701605076e-05,0.00320358761156528
"TRINITY_DN32075_c1_g3_i1",-2.234795895372,-4.74838129356544,1.34508090904235,19.7230443712653,5.21429180355525e-05,0.00320358761156528
"TRINITY_DN29354_c0_g2_i1",-7.98808438401498,-0.577682429734409,1.78775646717611,19.7206848095556,5.22044715546583e-05,0.00320358761156528
"TRINITY_DN33006_c2_g11_i13",-4.92186645096175,-3.91974922378801,-0.217616823435478,19.7203771240766,5.22125034513856e-05,0.00320358761156528
"TRINITY_DN27360_c2_g1_i4",1.66624017693633,5.14293195301484,-0.604002091249939,19.7134542482354,5.23935469454047e-05,0.0032114779315865
