A0A162AEN0	transferase activity, transferring glycosyl groups [GO:0016757]
A0A166EKM5	proline dehydrogenase activity [GO:0004657]; proline catabolic process [GO:0006562]
A0A164ZJJ1	metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]
A0A175YIS0	metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]
H9KNB7	ATP binding [GO:0005524]
A0A1I8HJH4	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]
A0A175YLS4	integral component of membrane [GO:0016021]; transferase activity, transferring hexosyl groups [GO:0016758]; metabolic process [GO:0008152]
A0A166DVY3	aspartic-type endopeptidase activity [GO:0004190]; lipid metabolic process [GO:0006629]
A0A175YM35	integral component of membrane [GO:0016021]; substrate-specific transmembrane transporter activity [GO:0022891]
A0A162A9I0	integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
A0A1J1IE44	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; DNA binding [GO:0003677]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]
A0A161YK43	polygalacturonase activity [GO:0004650]; carbohydrate metabolic process [GO:0005975]
A0A165YFQ1	magnesium chelatase activity [GO:0016851]; chlorophyll biosynthetic process [GO:0015995]
A0A161ZPK8	integral component of membrane [GO:0016021]; ion channel activity [GO:0005216]
A0A0U1SY20	chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; photosystem I [GO:0009522]; photosystem II [GO:0009523]; chlorophyll binding [GO:0016168]; photosynthesis, light harvesting [GO:0009765]; protein-chromophore linkage [GO:0018298]
A0A166C1Q9	enzyme inhibitor activity [GO:0004857]
A0A162B2W7	integral component of membrane [GO:0016021]; lipid binding [GO:0008289]; lipid transport [GO:0006869]
A0A061G3U8	cellulase activity [GO:0008810]; cellulose catabolic process [GO:0030245]
A0A161XD00	catalytic activity [GO:0003824]; metabolic process [GO:0008152]
M1DXU5	integral component of membrane [GO:0016021]
A0A164Y856	2 iron, 2 sulfur cluster binding [GO:0051537]; nitrite reductase [NAD(P)H] activity [GO:0008942]; nitrate assimilation [GO:0042128]
A0A1J6IBQ0	regulation of systemic acquired resistance [GO:0010112]
A0A166DVS4	hydrolase activity, acting on ester bonds [GO:0016788]
A0A166FF35	multicellular organism development [GO:0007275]
A0A175YN40	multicellular organism development [GO:0007275]
A0A162B737	integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]
A0A166EBC0	cell wall [GO:0005618]; extracellular region [GO:0005576]; membrane [GO:0016020]; plant-type cell wall organization [GO:0009664]
A0A175YDM1	cell [GO:0005623]; hydrolase activity [GO:0016787]; cell redox homeostasis [GO:0045454]; metabolic process [GO:0008152]
A0A165Z6F5	photosystem II assembly [GO:0010207]
A0A175YCB6	zinc ion binding [GO:0008270]
A0A161YK13	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase activity [GO:0048529]; metal ion binding [GO:0046872]; chlorophyll biosynthetic process [GO:0015995]; photosynthesis [GO:0015979]
A0A166C6K1	integral component of membrane [GO:0016021]
A0A165ZIY5	arylformamidase activity [GO:0004061]; tryptophan catabolic process to kynurenine [GO:0019441]
Q8L5F3	nucleus [GO:0005634]; protein dimerization activity [GO:0046983]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; MAPK cascade [GO:0000165]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; transcription, DNA-templated [GO:0006351]
A0A161ZP72	transferase activity, transferring hexosyl groups [GO:0016758]; metabolic process [GO:0008152]
A0A166CHM1	integral component of membrane [GO:0016021]; inorganic phosphate transmembrane transporter activity [GO:0005315]; phosphate ion transport [GO:0006817]
A0A162AK14	calcium ion binding [GO:0005509]
Q9FV90	integral component of membrane [GO:0016021]; oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water [GO:0016717]; lipid metabolic process [GO:0006629]
A0A166HGC5	DNA binding [GO:0003677]
A0A164ZQW8	DNA-3-methyladenine glycosylase activity [GO:0008725]; base-excision repair [GO:0006284]
A0A166IWD5	extracellular region [GO:0005576]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]
A0A162AGZ9	integral component of membrane [GO:0016021]; cation transmembrane transporter activity [GO:0008324]
A0A166J149	integral component of membrane [GO:0016021]
A0A161X1V5	ATP binding [GO:0005524]
A0A161YEX1	amylopectin maltohydrolase activity [GO:0102229]; beta-amylase activity [GO:0016161]; polysaccharide catabolic process [GO:0000272]
A0A162ABU2	integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]
Q96409	chitin binding [GO:0008061]; chitinase activity [GO:0004568]; carbohydrate metabolic process [GO:0005975]; cell wall macromolecule catabolic process [GO:0016998]; chitin catabolic process [GO:0006032]
A0A165Z387	nucleus [GO:0005634]; DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]
A0A164TE84	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
D8SHC9	structural constituent of cell wall [GO:0005199]; plant-type cell wall organization [GO:0009664]
A0A165XIV6	structural constituent of cell wall [GO:0005199]; plant-type cell wall organization [GO:0009664]
A0A175YGM3	metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]
A0A165A1Y5	nucleus [GO:0005634]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]
A0A166AWH9	apoplast [GO:0048046]; cell wall [GO:0005618]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; xyloglucan:xyloglucosyl transferase activity [GO:0016762]; cell wall biogenesis [GO:0042546]; cell wall organization [GO:0071555]; xyloglucan metabolic process [GO:0010411]
A0A175YN55	intracellular [GO:0005622]; zinc ion binding [GO:0008270]
A0A164WUE1	primary metabolic process [GO:0044238]
A0A161Y567	catalytic activity [GO:0003824]; coenzyme binding [GO:0050662]
J9K5P5	myosin complex [GO:0016459]; actin binding [GO:0003779]; ATP binding [GO:0005524]; motor activity [GO:0003774]
A0A1C8V7L1	GTP binding [GO:0005525]; translation elongation factor activity [GO:0003746]
A0A166HVA4	heat shock protein binding [GO:0031072]; unfolded protein binding [GO:0051082]
A0A164TJQ5	integral component of membrane [GO:0016021]; photosystem II [GO:0009523]; photosynthesis [GO:0015979]
D7SJV6	asparagine synthase (glutamine-hydrolyzing) activity [GO:0004066]; protein homodimerization activity [GO:0042803]; asparagine biosynthetic process [GO:0006529]; response to absence of light [GO:0009646]
A0A161Y6M2	asparagine synthase (glutamine-hydrolyzing) activity [GO:0004066]; asparagine biosynthetic process [GO:0006529]
A0A161YNQ1	integral component of membrane [GO:0016021]; transporter activity [GO:0005215]
A0A161ZR44	flavin adenine dinucleotide binding [GO:0050660]; geranylgeranyl reductase activity [GO:0045550]; oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]; chlorophyll biosynthetic process [GO:0015995]; photosynthesis [GO:0015979]; tRNA processing [GO:0008033]
A0A166GQ88	integral component of membrane [GO:0016021]; oxidoreductase activity [GO:0016491]
A0A166B892	aspartic-type endopeptidase activity [GO:0004190]
A0A164UNB6	metal ion binding [GO:0046872]; pectate lyase activity [GO:0030570]; pectin catabolic process [GO:0045490]
A0A175Y933	transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]; fatty acid biosynthetic process [GO:0006633]
A0A162B897	transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]; fatty acid biosynthetic process [GO:0006633]
A0A164UHE2	methyltransferase activity [GO:0008168]
A0A161ZWK0	transferase activity, transferring hexosyl groups [GO:0016758]; metabolic process [GO:0008152]
A0A0A7DLL0	FMN binding [GO:0010181]; long-chain-(S)-2-hydroxy-long-chain-acid oxidase activity [GO:0052853]; medium-chain-(S)-2-hydroxy-acid oxidase activity [GO:0052854]; very-long-chain-(S)-2-hydroxy-acid oxidase activity [GO:0052852]
Q2PMR0	chloroplast stroma [GO:0009570]; serine-type endopeptidase activity [GO:0004252]
M1FJ80	chloroplast [GO:0009507]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]
A0A0G2R7V7	chloroplast [GO:0009507]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A166DRJ4	N-acetyltransferase activity [GO:0008080]
A0A161Y3Z8	zinc ion binding [GO:0008270]
A0A175Y8G0	zinc ion binding [GO:0008270]
A0A162A8E2	serine-type carboxypeptidase activity [GO:0004185]
A0A161ZYN3	integral component of membrane [GO:0016021]
A0A161WR65	nucleus [GO:0005634]; zinc ion binding [GO:0008270]
A0A164X2F0	integral component of plasma membrane [GO:0005887]; sucrose transmembrane transporter activity [GO:0008515]
A0A169WT50	methyltransferase activity [GO:0008168]
A0A161ZAC2	integral component of membrane [GO:0016021]; glycosaminoglycan biosynthetic process [GO:0006024]; heparan sulfate proteoglycan biosynthetic process [GO:0015012]
A0A161Y8R3	integral component of membrane [GO:0016021]
A0A166FYP8	integral component of membrane [GO:0016021]
A0A164XXV1	ribonuclease T2 activity [GO:0033897]; RNA binding [GO:0003723]
S5TKX6	nucleus [GO:0005634]; protein dimerization activity [GO:0046983]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; MAPK cascade [GO:0000165]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; transcription, DNA-templated [GO:0006351]
A0A166IFJ7	DNA-3-methyladenine glycosylase activity [GO:0008725]; base-excision repair [GO:0006284]
A0A166J179	DNA-3-methyladenine glycosylase activity [GO:0008725]; base-excision repair [GO:0006284]
A0A164V2F1	oxidoreductase activity [GO:0016491]
A0A161ZW17	integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
A0A162AN32	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
A0A165Z3N1	integral component of membrane [GO:0016021]; ammonium transmembrane transporter activity [GO:0008519]
A0A166ARM7	oxidoreductase activity [GO:0016491]
A0A166C9D6	integral component of membrane [GO:0016021]
A0A169WQB0	MCM complex [GO:0042555]; nucleus [GO:0005634]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA replication initiation [GO:0006270]
A0A166GGS2	integral component of membrane [GO:0016021]
I3SSQ7	actin cytoskeleton [GO:0015629]; integral component of membrane [GO:0016021]; actin binding [GO:0003779]; actin filament depolymerization [GO:0030042]
P92918	defense response [GO:0006952]; response to biotic stimulus [GO:0009607]
A0A162AS16	integral component of membrane [GO:0016021]
A0A162AHQ2	integral component of membrane [GO:0016021]; ion channel activity [GO:0005216]
A0A175YJ38	chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; photosystem I [GO:0009522]; photosystem II [GO:0009523]; chlorophyll binding [GO:0016168]; photosynthesis, light harvesting [GO:0009765]; protein-chromophore linkage [GO:0018298]
C8YXI4	integral component of membrane [GO:0016021]; transporter activity [GO:0005215]
A0A161X054	extracellular region [GO:0005576]; polygalacturonase activity [GO:0004650]; carbohydrate metabolic process [GO:0005975]; cell wall organization [GO:0071555]
E7BKU4	integral component of membrane [GO:0016021]; transporter activity [GO:0005215]
A0A166EY48	sulfotransferase activity [GO:0008146]
A0A165WMU4	hydrolase activity [GO:0016787]; metabolic process [GO:0008152]
A0A166DQS9	malate dehydrogenase (NADP+) activity [GO:0046554]; carbohydrate metabolic process [GO:0005975]; malate metabolic process [GO:0006108]
A0A175YB37	transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]
A0A166I7U5	transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]
A0A162AIX0	cell wall [GO:0005618]; integral component of membrane [GO:0016021]; aspartyl esterase activity [GO:0045330]; enzyme inhibitor activity [GO:0004857]; pectinesterase activity [GO:0030599]; cell wall modification [GO:0042545]; pectin catabolic process [GO:0045490]
E6Y8S8	lipid binding [GO:0008289]; lipid transport [GO:0006869]
A0A164WLW0	integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]
A0A166D517	integral component of membrane [GO:0016021]
A0A162AFT2	nucleus [GO:0005634]; DNA binding [GO:0003677]; leaf formation [GO:0010338]; transcription, DNA-templated [GO:0006351]
A0A169WPC4	transferase activity, transferring hexosyl groups [GO:0016758]; metabolic process [GO:0008152]
A0A164ZL64	transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]
A0A164WYC3	enzyme inhibitor activity [GO:0004857]
Q9ZS40	naringenin-chalcone synthase activity [GO:0016210]; flavonoid biosynthetic process [GO:0009813]
A0A166FP86	oxidoreductase activity [GO:0016491]
A0A118K1F6	integral component of membrane [GO:0016021]; transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]; fatty acid biosynthetic process [GO:0006633]
F6HP53	integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
A0A164ZMF5	serine-type peptidase activity [GO:0008236]
A0A162AGR4	integral component of membrane [GO:0016021]; transporter activity [GO:0005215]
A0A162AEV4	integral component of membrane [GO:0016021]
Q7XZQ6	flavonol synthase activity [GO:0045431]; L-ascorbic acid binding [GO:0031418]; metal ion binding [GO:0046872]; naringenin 3-dioxygenase activity [GO:0045486]
A0A161YDX6	transferase activity, transferring hexosyl groups [GO:0016758]; metabolic process [GO:0008152]
A0A161Y785	serine-type carboxypeptidase activity [GO:0004185]
A0A162ACB5	oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]
A0A164U1J3	DNA binding [GO:0003677]
A0A175YGP1	sequence-specific DNA binding [GO:0043565]; transcription factor activity, sequence-specific DNA binding [GO:0003700]
A0A164WMT7	integral component of membrane [GO:0016021]; antiporter activity [GO:0015297]; drug transmembrane transporter activity [GO:0015238]
A0A022QG51	chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; photosystem I [GO:0009522]; photosystem II [GO:0009523]; chlorophyll binding [GO:0016168]; photosynthesis, light harvesting [GO:0009765]; protein-chromophore linkage [GO:0018298]
A0A118K101	chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; photosystem I [GO:0009522]; photosystem II [GO:0009523]; chlorophyll binding [GO:0016168]; photosynthesis, light harvesting [GO:0009765]; protein-chromophore linkage [GO:0018298]
A0A164WDU8	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
A0A175YL34	extrinsic component of membrane [GO:0019898]; photosystem II oxygen evolving complex [GO:0009654]; calcium ion binding [GO:0005509]; photosynthesis [GO:0015979]
A0A162AMH5	integral component of membrane [GO:0016021]; glutathione hydrolase activity [GO:0036374]; glutathione catabolic process [GO:0006751]
A0A166I6G4	DNA binding [GO:0003677]
A0A175YHM9	nucleic acid binding [GO:0003676]
A0A164SWU4	beta-N-acetylhexosaminidase activity [GO:0004563]; carbohydrate metabolic process [GO:0005975]
A0A164YJS4	nucleus [GO:0005634]; DNA binding [GO:0003677]; leaf formation [GO:0010338]; transcription, DNA-templated [GO:0006351]
A0A161ZLX6	metal ion binding [GO:0046872]; pectate lyase activity [GO:0030570]; pectin catabolic process [GO:0045490]
A0A165WP85	integral component of membrane [GO:0016021]
A0A164ULD9	transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]; biosynthetic process [GO:0009058]
A0A165WAL4	chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; photosystem I [GO:0009522]; photosystem II [GO:0009523]; chlorophyll binding [GO:0016168]; photosynthesis, light harvesting [GO:0009765]; protein-chromophore linkage [GO:0018298]
A0A162A3I3	DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; transcription, DNA-templated [GO:0006351]
A0A175YFY9	nucleus [GO:0005634]; zinc ion binding [GO:0008270]
O22506	chloroplast [GO:0009507]; ATP binding [GO:0005524]; glutamate-ammonia ligase activity [GO:0004356]; glutamine biosynthetic process [GO:0006542]
F6HC99	Cul3-RING ubiquitin ligase complex [GO:0031463]; protein ubiquitination [GO:0016567]
A0A161ZZT0	nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; regulation of transcription, DNA-templated [GO:0006355]
H9B3V6	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; DNA catabolic process [GO:0006308]
A0A166G8T3	photosystem I [GO:0009522]; photosynthesis [GO:0015979]
A0A161XG99	integral component of membrane [GO:0016021]; transporter activity [GO:0005215]; oligopeptide transport [GO:0006857]
A0A164W882	transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]
A0A175YKF3	extracellular region [GO:0005576]; growth factor activity [GO:0008083]; cell proliferation [GO:0008283]
A0A175YF81	integral component of membrane [GO:0016021]; iron ion binding [GO:0005506]; oxidoreductase activity [GO:0016491]; lipid biosynthetic process [GO:0008610]
A0A161X4R2	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A164SL33	lipase activity [GO:0016298]; lipid metabolic process [GO:0006629]
A0A161X6R8	metal ion binding [GO:0046872]; metal ion transport [GO:0030001]
A0A164ZP11	protein dimerization activity [GO:0046983]
C4WVA4	integral component of membrane [GO:0016021]; electron carrier activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]
A0A166DEW4	membrane [GO:0016020]; transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]; fatty acid biosynthetic process [GO:0006633]
A0A161WPL5	cell wall [GO:0005618]; aspartyl esterase activity [GO:0045330]; pectinesterase activity [GO:0030599]; cell wall modification [GO:0042545]; pectin catabolic process [GO:0045490]
A0A166FLJ7	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]; cellular amino acid metabolic process [GO:0006520]
A0A164X142	RNA binding [GO:0003723]
C4WVG1	small ribosomal subunit [GO:0015935]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A162A073	integral component of membrane [GO:0016021]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
A0A162AJB6	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer [GO:0046912]; metabolic process [GO:0008152]
A0A175YK10	catalytic activity [GO:0003824]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]
A0A164Y2H4	integral component of membrane [GO:0016021]; electron carrier activity [GO:0009055]
A0A175YN61	nucleus [GO:0005634]; DNA binding [GO:0003677]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; transcription, DNA-templated [GO:0006351]
A0A161YE16	transferase activity, transferring hexosyl groups [GO:0016758]; metabolic process [GO:0008152]
A0A162A2Z5	L-threonine ammonia-lyase activity [GO:0004794]; pyridoxal phosphate binding [GO:0030170]; isoleucine biosynthetic process [GO:0009097]
A0A162A613	integral component of membrane [GO:0016021]; aspartic-type endopeptidase activity [GO:0004190]
A0A166EDK8	protein serine/threonine phosphatase activity [GO:0004722]
A0A175YKF1	nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; transcription, DNA-templated [GO:0006351]
A0A175YP47	integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]
A0A166JFR8	RNA binding [GO:0003723]
A0A164ZN70	electron carrier activity [GO:0009055]
A0A164ZAL6	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
A0A164T704	membrane [GO:0016020]; flavin adenine dinucleotide binding [GO:0050660]; long-chain-alcohol oxidase activity [GO:0046577]
A0A164XQ12	integral component of membrane [GO:0016021]
A0A161ZQB5	sequence-specific DNA binding [GO:0043565]; transcription factor activity, sequence-specific DNA binding [GO:0003700]
M1AC62	chloroplast [GO:0009507]; integral component of membrane [GO:0016021]; photosystem II [GO:0009523]; photosynthesis [GO:0015979]
A0A166DV93	integral component of membrane [GO:0016021]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]
A0A165ZMU8	nucleic acid binding [GO:0003676]
A0A162A0A0	integral component of membrane [GO:0016021]; iron ion binding [GO:0005506]
A0A164SZH3	cell [GO:0005623]; ferric iron binding [GO:0008199]; ferroxidase activity [GO:0004322]; cellular iron ion homeostasis [GO:0006879]; iron ion transport [GO:0006826]
A0A164X8M0	cell wall [GO:0005618]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; aspartyl esterase activity [GO:0045330]; enzyme inhibitor activity [GO:0004857]; pectinesterase activity [GO:0030599]; cell wall modification [GO:0042545]; pectin catabolic process [GO:0045490]
A0A166ACY1	extrinsic component of membrane [GO:0019898]; photosystem II oxygen evolving complex [GO:0009654]; calcium ion binding [GO:0005509]; photosynthesis [GO:0015979]
A0A164UZK5	extrinsic component of membrane [GO:0019898]; photosystem II oxygen evolving complex [GO:0009654]; calcium ion binding [GO:0005509]; photosynthesis [GO:0015979]
A0A166J1L8	integral component of membrane [GO:0016021]; transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]; fatty acid biosynthetic process [GO:0006633]
A0A161ZNS4	cysteine-type peptidase activity [GO:0008234]
A0A166EEW4	defense response [GO:0006952]; response to biotic stimulus [GO:0009607]
Q7XZQ8	cytoplasm [GO:0005737]; flavone synthase activity [GO:0033759]; L-ascorbic acid binding [GO:0031418]; metal ion binding [GO:0046872]
A0A166DCY4	ATP binding [GO:0005524]
A0A0A9RKE2	integral component of membrane [GO:0016021]
A0A0S3RZK3	integral component of membrane [GO:0016021]
A0A175YRC3	integral component of membrane [GO:0016021]; flavin adenine dinucleotide binding [GO:0050660]; squalene monooxygenase activity [GO:0004506]
A0A166J9C6	integral component of membrane [GO:0016021]; 2 iron, 2 sulfur cluster binding [GO:0051537]; chlorophyllide a oxygenase [overall] activity [GO:0010277]
A0A162A2J8	integral component of membrane [GO:0016021]; metal ion transmembrane transporter activity [GO:0046873]
A0A162ADS9	integral component of membrane [GO:0016021]; Golgi vesicle transport [GO:0048193]
A0A161X3U3	structural constituent of cell wall [GO:0005199]
A0A175YFL5	integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]
A0A164VEE6	integral component of membrane [GO:0016021]
A0A175YPU4	oxidoreductase activity [GO:0016491]
A0A175YD54	integral component of membrane [GO:0016021]; substrate-specific transmembrane transporter activity [GO:0022891]
A0A175YG83	integral component of membrane [GO:0016021]; transporter activity [GO:0005215]
A0A166CYM3	integral component of membrane [GO:0016021]
A0A166I517	glutamate decarboxylase activity [GO:0004351]; pyridoxal phosphate binding [GO:0030170]; glutamate metabolic process [GO:0006536]
A0A166GPL1	gene silencing by RNA [GO:0031047]
A0A175YHB7	cell wall [GO:0005618]; aspartyl esterase activity [GO:0045330]; enzyme inhibitor activity [GO:0004857]; pectinesterase activity [GO:0030599]; cell wall modification [GO:0042545]; pectin catabolic process [GO:0045490]
A0A161ZQV2	nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; regulation of transcription, DNA-templated [GO:0006355]
A0A166HVD3	nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; transcription factor activity, sequence-specific DNA binding [GO:0003700]
